0	13.071

10	13.0044

20	12.9374

30	12.8699

40	12.8021

50	12.7387

60	12.6744

70	12.6127

80	12.5492

90	12.4852

100	12.4232

110	12.3546

120	12.2996

130	12.2352

140	12.1783

150	12.114

160	12.054

170	11.9969

180	11.9436

190	11.8755

200	11.8195

210	11.7634

220	11.7047

230	11.6518

240	11.5971

250	11.5408

260	11.487

270	11.43

280	11.3751

290	11.3196

300	11.2659

310	11.211

320	11.161

330	11.1064

340	11.0557

350	11.0061

360	10.9512

370	10.9023

380	10.8522

390	10.8006

400	10.7527

410	10.7049

420	10.6546

430	10.6076

440	10.56

450	10.5143

460	10.4684

470	10.4166

480	10.3734

490	10.328

500	10.282

510	10.2359

520	10.1891

530	10.1458

540	10.1038

550	10.0613

560	10.0156

570	9.97139

580	9.92764

590	9.88949

600	9.84375

610	9.8025

620	9.76336

630	9.7192

640	9.67583

650	9.63887

660	9.59929

670	9.55793

680	9.51831

690	9.4801

700	9.44313

710	9.40381

720	9.36411

730	9.32618

740	9.29078

750	9.25042

760	9.21334

770	9.17859

780	9.1456

790	9.106

800	9.06892

810	9.03435

820	8.99821

830	8.96399

840	8.92869

850	8.89525

860	8.8607

870	8.8257

880	8.7944

890	8.76002

900	8.72554

910	8.69318

920	8.66175

930	8.62807

940	8.59779

950	8.56441

960	8.53389

970	8.50197

980	8.47114

990	8.44014

1000	8.41135

1010	8.37969

1020	8.34942

1030	8.31847

1040	8.2898

1050	8.25957

1060	8.23023

1070	8.20249

1080	8.17235

1090	8.14415

1100	8.11591

1110	8.09152

1120	8.06238

1130	8.03465

1140	8.00486

1150	7.97815

1160	7.95323

1170	7.92669

1180	7.90072

1190	7.874

1200	7.84593

1210	7.82141

1220	7.79516

1230	7.76928

1240	7.74588

1250	7.71932

1260	7.69498

1270	7.67002

1280	7.64654

1290	7.62094

1300	7.5986

1310	7.57626

1320	7.55116

1330	7.52883

1340	7.50524

1350	7.48171

1360	7.45669

1370	7.433

1380	7.41203

1390	7.38943

1400	7.36887

1410	7.34683

1420	7.32246

1430	7.30271

1440	7.28025

1450	7.25905

1460	7.23873

1470	7.21725

1480	7.19675

1490	7.17506

1500	7.15747

1510	7.13503

1520	7.11638

1530	7.09524

1540	7.07429

1550	7.0544

1560	7.0353

1570	7.01558

1580	6.99785

1590	6.97985

1600	6.95986

1610	6.94001

1620	6.92258

1630	6.90435

1640	6.88548

1650	6.86812

1660	6.84825

1670	6.83048

1680	6.8141

1690	6.79753

1700	6.77824

1710	6.76073

1720	6.74455

1730	6.72557

1740	6.70821

1750	6.69443

1760	6.67819

1770	6.66022

1780	6.64396

1790	6.62777

1800	6.61168

1810	6.59419

1820	6.57983

1830	6.56485

1840	6.5493

1850	6.53216

1860	6.51791

1870	6.5033

1880	6.48804

1890	6.47024

1900	6.4576

1910	6.4431

1920	6.42596

1930	6.41283

1940	6.39891

1950	6.38332

1960	6.37262

1970	6.35701

1980	6.3412

