0	9.45654

10	9.37671

20	9.34092

30	9.30285

40	9.26645

50	9.23039

60	9.19825

70	9.15602

80	9.1226

90	9.07866

100	9.04541

110	9.01141

120	9.0896

130	8.94011

140	8.90682

150	8.87087

160	8.83393

170	8.78707

180	8.76786

190	8.74674

200	8.70087

210	8.74928

220	8.62413

230	8.55072

240	8.57389

250	8.54355

260	8.47466

270	8.42411

280	8.65881

290	8.42256

300	8.38322

310	8.34119

320	8.3164

330	8.29167

340	8.21799

350	8.24238

360	8.21817

370	8.18116

380	8.15813

390	8.11581

400	8.08038

410	8.02312

420	7.95516

430	7.94117

440	7.92194

450	7.8927

460	7.84326

470	7.82962

480	7.78857

490	7.62751

500	7.66475

510	7.82993

520	7.55535

530	7.54938

540	7.54124

550	7.4957

560	7.45251

570	7.51023

580	7.51326

590	7.35801

600	7.47333

610	7.33361

620	7.38962

630	7.22944

640	7.30065

650	7.17906

660	7.22253

670	7.1967

680	7.11075

690	7.0164

700	7.08017

710	7.03719

720	6.96936

730	6.96963

740	6.99462

750	6.77305

760	6.99831

770	7.03429

780	6.89398

790	6.97577

800	6.74457

810	6.78887

820	6.85345

830	6.79708

840	6.81239

850	6.92759

860	6.52451

870	6.5351

880	6.61752

890	6.47929

900	6.71027

910	6.52599

920	6.4344

930	6.49944

940	6.43111

950	6.3787

960	6.38548

970	6.44181

980	6.47908

990	6.49225

1000	6.39135

1010	6.24672

1020	6.22046

1030	6.19927

1040	6.38499

1050	5.98025

1060	6.14343

1070	6.19916

1080	6.50879

1090	5.99849

1100	6.1618

1110	6.13946

1120	6.08776

1130	6.08391

1140	5.96877

1150	5.94837

1160	6.03677

1170	5.97799

1180	5.99996

1190	5.79596

1200	6.04017

1210	5.91761

1220	5.95069

1230	6.24039

1240	6.06213

1250	6.14038

1260	5.86703

1270	5.62152

1280	5.83611

1290	5.71853

1300	5.60111

1310	5.70864

1320	5.81511

1330	5.33285

1340	5.4963

1350	5.69872

1360	5.72032

1370	5.63025

1380	5.51541

1390	5.56114

1400	5.4883

1410	5.69238

1420	5.6294

1430	5.51849

1440	5.5105

1450	5.53515

1460	5.63214

1470	5.50677

1480	5.44266

1490	5.42833

1500	5.50776

1510	5.42003

1520	5.14353

1530	5.25664

1540	5.50136

1550	5.51155

1560	5.46487

1570	5.30195

1580	5.18068

1590	5.21577

1600	5.27451

1610	5.04318

1620	5.3042

1630	5.22733

1640	5.12852

1650	5.35702

1660	5.04273

1670	5.32276

1680	5.10046

1690	5.05058

1700	4.9711

1710	5.03748

1720	5.04757

1730	5.11329

1740	5.02051

1750	4.86688

1760	4.91801

1770	5.12251

1780	4.90108

1790	4.94873

1800	4.90651

1810	4.79148

1820	5.00785

1830	4.73953

1840	5.05333

1850	4.9351

1860	4.87315

1870	4.67432

1880	5.08438

1890	4.5394

1900	4.67109

1910	4.86623

1920	4.67326

1930	4.71208

1940	4.59002

1950	4.89876

1960	4.82804

1970	5.05195

1980	4.90884

1990	4.39991

2000	4.72992

2010	4.53577

2020	4.88073

2030	4.75662

2040	4.68735

2050	4.71249

2060	5.05188

2070	4.68199

2080	4.51173

2090	4.61481

2100	4.85874

2110	4.88274

2120	4.48787

2130	4.56316

