0	19.652

10	19.5321

20	19.4152

30	19.2946

40	19.181

50	19.0634

60	18.9497

70	18.8344

80	18.7221

90	18.6037

100	18.4941

110	18.3842

120	18.2752

130	18.1692

140	18.0602

150	17.9492

160	17.8479

170	17.7405

180	17.6359

190	17.5295

200	17.4271

210	17.3287

220	17.2235

230	17.1237

240	17.0235

250	16.9255

260	16.8255

270	16.7302

280	16.6348

290	16.5391

300	16.4416

310	16.347

320	16.2545

330	16.1611

340	16.07

350	15.9807

360	15.8869

370	15.7985

380	15.7071

390	15.6184

400	15.5324

410	15.4472

420	15.3557

430	15.2696

440	15.1891

450	15.1029

460	15.0183

470	14.9347

480	14.8543

490	14.77

500	14.6905

510	14.6124

520	14.5296

530	14.4513

540	14.3743

550	14.2967

560	14.2208

570	14.144

580	14.0643

590	13.9903

600	13.9159

610	13.8418

620	13.7679

630	13.6934

640	13.6245

650	13.5513

660	13.4806

670	13.4087

680	13.3389

690	13.2692

700	13.1984

710	13.1313

720	13.0638

730	12.9978

740	12.9308

750	12.8645

760	12.7962

770	12.7315

780	12.6667

790	12.6032

800	12.5384

810	12.4743

820	12.4169

830	12.3502

840	12.2888

850	12.2299

860	12.1693

870	12.1073

880	12.0485

890	11.9873

900	11.9307

910	11.869

920	11.8104

930	11.7557

940	11.701

950	11.6426

960	11.5881

970	11.5283

980	11.4737

990	11.4197

1000	11.3654

1010	11.3115

1020	11.259

1030	11.2066

1040	11.1521

1050	11.1009

1060	11.0497

1070	10.9968

1080	10.945

1090	10.8958

1100	10.8461

1110	10.7986

1120	10.747

1130	10.6999

1140	10.6494

1150	10.6008

1160	10.5548

1170	10.5062

1180	10.4577

1190	10.4119

1200	10.3659

1210	10.319

1220	10.2719

1230	10.23

1240	10.1857

1250	10.14

1260	10.096

1270	10.0519

1280	10.0093

1290	9.96799

1300	9.92616

1310	9.88264

1320	9.84135

1330	9.79501

1340	9.75726

1350	9.71197

1360	9.6728

1370	9.63443

1380	9.59428

1390	9.55296

1400	9.51594

1410	9.47376

1420	9.43501

1430	9.39936

1440	9.35975

1450	9.32248

1460	9.28365

1470	9.24624

1480	9.20975

1490	9.17317

1500	9.13701

1510	9.1032

1520	9.06553

1530	9.02881

1540	8.99351

1550	8.9591

1560	8.92363

1570	8.88963

1580	8.85647

1590	8.82328

1600	8.78771

1610	8.75451

1620	8.72307

1630	8.68843

1640	8.65682

1650	8.62572

1660	8.59224

1670	8.56226

1680	8.53091

1690	8.49904

1700	8.46679

1710	8.43656

1720	8.40561

1730	8.37509

1740	8.34745

1750	8.313

1760	8.28558

1770	8.25617

1780	8.22741

1790	8.19759

1800	8.17148

1810	8.14156

1820	8.11168

1830	8.08587

1840	8.0582

1850	8.03055

1860	8.00278

1870	7.97499

1880	7.94851

1890	7.92158

1900	7.89635

1910	7.87048

1920	7.84382

1930	7.81774

1940	7.79397

1950	7.76841

1960	7.74023

1970	7.71526

1980	7.69061

1990	7.66654

2000	7.64251

