0	6.97918

10	6.34536

20	5.61675

30	5.3127

40	5.32492

50	5.41827

60	5.22401

70	5.15021

80	5.02228

90	5.01622

100	4.92144

110	5.09472

120	4.91861

130	4.93161

140	4.75726

150	4.86898

160	4.64098

170	4.69472

180	4.99454

190	4.75027

200	4.64227

210	4.66858

220	4.60237

230	4.60131

240	4.62616

250	4.55804

260	4.58496

270	4.32467

280	4.48593

290	4.55562

300	4.42387

310	4.53611

320	4.46434

330	4.2468

340	4.48301

350	4.41323

360	4.5458

370	4.37125

380	4.16161

390	4.21102

400	4.30068

410	4.21749

420	4.27543

430	4.1574

440	4.25509

450	4.03094

460	4.22614

470	4.26613

480	4.00054

490	3.91215

500	3.92647

510	4.25005

520	4.05246

530	4.0679

540	3.81718

550	4.06464

560	3.86969

570	3.76019

580	3.9298

590	3.85992

600	3.90923

610	3.79295

620	3.93304

630	3.75655

640	3.78583

650	3.71376

660	3.89703

670	3.69877

680	4.0742

690	3.89837

700	3.7425

710	3.51021

720	3.59523

730	3.82502

740	3.85663

750	3.59681

760	3.78706

770	3.62745

780	3.78212

790	3.71003

800	3.5704

810	3.71732

820	3.63619

830	3.62606

840	3.75153

850	3.51455

860	3.38378

870	3.38798

880	3.43239

890	3.27819

900	3.4216

910	3.58099

920	3.44797

930	3.25348

940	3.42496

950	3.55727

960	3.47526

970	3.31511

980	3.39376

990	3.43792

1000	3.38419

1010	3.12341

1020	3.23642

1030	3.46454

1040	3.53213

1050	3.21933

1060	3.30059

1070	3.05589

1080	3.43939

1090	3.11648

1100	3.26419

1110	3.16582

1120	3.14469

1130	3.22491

1140	3.23791

1150	3.36991

1160	3.0867

1170	3.24786

1180	2.90488

1190	3.13299

1200	3.16065

1210	2.96639

1220	2.90135

1230	3.10867

1240	2.8814

1250	3.13547

1260	2.98911

1270	2.99871

1280	3.26664

1290	2.8971

1300	3.07269

1310	2.9816

1320	3.03777

1330	3.06205

1340	3.24222

1350	2.8711

1360	2.86127

1370	2.92388

1380	2.96365

1390	2.93465

1400	2.7768

1410	2.85237

1420	2.8921

1430	2.76725

1440	2.83043

1450	2.90493

1460	2.81818

1470	2.91375

1480	2.85713

1490	2.66359

1500	2.89704

1510	2.84814

1520	2.65784

1530	2.84319

1540	3.00328

1550	2.76249

1560	2.90502

1570	2.87365

1580	2.92791

1590	2.7655

1600	2.88553

1610	2.74705

1620	2.60226

1630	2.71771

1640	2.71364

1650	2.80972

1660	2.7723

1670	2.80211

1680	2.76385

1690	2.61925

1700	2.81807

1710	2.69719

1720	2.60192

1730	2.76267

1740	2.65279

1750	2.65695

1760	2.74355

1770	2.59299

1780	2.61396

1790	2.98145

1800	2.67192

1810	2.6191

1820	2.45189

1830	2.72334

1840	2.49507

1850	2.73363

1860	2.72538

1870	2.45458

1880	2.72126

1890	2.65148

1900	2.39647

1910	2.64775

1920	2.59377

1930	2.54404

1940	2.67701

1950	2.42507

1960	2.62285

1970	2.51868

1980	2.71228

1990	2.56574

2000	2.49783

2010	2.44793

2020	2.62227

2030	2.31643

2040	2.59097

2050	2.54156

2060	2.61396

2070	2.52323

2080	2.39442

2090	2.76349

2100	2.68193

2110	2.61844

2120	2.64859

2130	2.40018

2140	2.34434

2150	2.28124

2160	2.6279

2170	2.56603

2180	2.54295

2190	2.58602

2200	2.41698

2210	2.35111

2220	2.22568

2230	2.33132

2240	2.33552

2250	2.41237

2260	2.30474

2270	2.43065

2280	2.49771

2290	2.53312

2300	2.50219

2310	2.27799

2320	2.49045

2330	2.29497

2340	2.46033

2350	2.38343

2360	2.59183

2370	2.21897

2380	2.51251

2390	2.29822

2400	2.24177

2410	2.07347

2420	2.20084

2430	2.57884

2440	2.42983

2450	2.11441

2460	2.36766

2470	2.24034

2480	2.08716

2490	2.34956

2500	2.17518

2510	2.42776

2520	2.29322

2530	2.40103

2540	2.3883

2550	2.55118

2560	2.07133

2570	2.33955

2580	2.15877

2590	2.18355

2600	2.3221

2610	2.30836

2620	2.03295

2630	2.25279

2640	2.52653

2650	2.26711

2660	2.35219

2670	2.28753

2680	2.16979

2690	2.31345

2700	2.26929

2710	2.31314

2720	2.25839

2730	2.11509

2740	2.12153

2750	2.07296

2760	2.24387

2770	2.34422

2780	2.11189

2790	2.25843

2800	2.21951

2810	2.35709

2820	2.56376

2830	2.15366

2840	2.16314

2850	2.20694

2860	1.91404

2870	2.05797

2880	2.35097

2890	2.15719

2900	2.03083

2910	2.1018

2920	2.09104

2930	2.35646

2940	2.01248

2950	2.01123

2960	2.13868

2970	2.0981

2980	2.14995

2990	2.14757

3000	2.21194

3010	1.88817

3020	1.87827

3030	2.11045

3040	1.94173

3050	2.02992

3060	2.33453

3070	2.2564

3080	2.21584

3090	2.27388

3100	1.90977

3110	2.12972

3120	2.07875

3130	2.25801

3140	2.07952

3150	2.13708

3160	2.23075

3170	2.25468

3180	1.96988

3190	1.99196

3200	2.23594

3210	1.94449

3220	2.05608

3230	2.12134

3240	2.02088

3250	2.0493

3260	2.10048

3270	2.21687

3280	2.0403

3290	2.30297

3300	1.9387

3310	2.37441

3320	2.12184

3330	2.12356

3340	2.18073

3350	1.99913

3360	2.12292

3370	2.10073

3380	1.91951

3390	1.9829

3400	2.29918

3410	2.03218

3420	2.34976

3430	1.90303

3440	1.8664

3450	2.06884

3460	2.18299

3470	1.94458

3480	1.85684

3490	1.83331

3500	2.02691

3510	1.84171

3520	2.0107

3530	2.06459

3540	2.18394

3550	2.03283

3560	1.94935

3570	1.91059

3580	2.2374

